"","MAX.Temperature","MIN.Temperature","Avg.Temperature","Total.Rainfall..mm.","Relative.Air.Humidity....","Average.Solar.Radiation..W.m2.","fAPAR....","Latitude","Elevation","Soil.Moisture","CO2","es","ea","vpd","ppfd","alpha"
"311",10.16,2.18,6.16602,87,90.06843,34.69685,0.275207141,51.414,112,1,393.2,0.945757156276111,0.851828622270539,93.9285340055712,177.96186461376,0.391057947808609
"312",8.06,0.89,4.47605,113.7,88.98562,21.2895,0.215396032,51.414,112,1,394.57,0.840779065331299,0.748172464115261,92.6066012160376,109.1949014592,0.36565382026342
"313",5.86,1.01,3.43352,64,88.7338,22.41053,0.215109678,51.414,112,1,395.78,0.781272021648019,0.69325235314511,88.0196685029091,114.944719932288,0.338023882654339
"314",5.98,-3.36,1.31393,45.5,78.26894,46.16463,0.20720878,51.414,112,1,397.03,0.671627095125341,0.525675408107396,145.951687017945,236.780677035648,0.336161649027894
"315",5.94,-0.37,2.78558,85.6,75.8152,67.63201,0.24488623,51.414,112,1,397.66,0.746189869279128,0.565725341773709,180.464527505418,346.887933837696,0.390842613379846
"316",12.11,2.43,7.272,42.3,69.89201,147.66715,0.302126057,51.414,112,1,398.64,1.02055786903658,0.713288407882832,307.269461153746,757.39213664064,0.449695933620786
"317",14.95,4.94,9.94271,50.9,72.955,164.28348,0.514833624,51.414,112,1,400.02,1.22305612112892,0.892280593169601,330.775527959315,842.618117380608,0.50494242859203
"318",18.69,8.53,13.60965,17.1,73.89099,179.76227,0.581090719,51.414,112,1,398.81,1.55830195588056,1.15144474238951,406.857213491052,922.009599038592,0.573078219683158
"319",25.61,10.87,18.24168,22.5,71.38966,215.95287,0.55728969,51.414,112,0.838099629,397.51,2.09521988958945,1.49577035543028,599.449534159166,1107.63298149235,0.597335693289432
"320",23.3,10.78,17.03979,41.1,75.9902,165.38377,0.429443923,51.414,112,0.650062507,395.39,1.94230282893178,1.47595980431092,466.343024620862,848.261559364992,0.535323408503115
"321",18.91,7.81,13.3604,54.5,87.00696,98.30248,0.467258866,51.414,112,0.733488761,393.72,1.53319744442318,1.3339884871903,199.208957232882,504.198295723008,0.505688772816115
"322",16.19,8.06,12.12532,110.7,93.64128,55.86643,0.390126106,51.414,112,0.97954303,393.9,1.41396462616021,1.32405457468364,89.9100514765747,286.541690444928,0.460868520693397
"323",9.69,2.2,5.94592,56.1,93.16638,34.32713,0.262507541,51.414,112,1,395.36,0.931461546698003,0.867809004150539,63.652542547464,176.065552395648,0.396203317038701
"324",9.32,1.59,5.4551,111.6,93.4256,19.72365,0.222144795,51.414,112,1,397.03,0.900266375219718,0.841079262647272,59.1871125724451,101.16357914304,0.390595071728215
"325",9.1,1.82,5.46045,177,95.03754,26.79525,0.236528757,51.414,112,1,398.04,0.900601378748953,0.855909395569088,44.6919831798652,137.4341662944,0.396372291127511
"326",9.31,2.78,6.04666,132.6,85.7446,53.2861,0.213752581,51.414,112,1,398.28,0.937980853209148,0.804267930660771,133.712922548377,273.30704989056,0.407743319027916
"327",12.12,1.19,6.6539,40.8,90.29702,101.86916,0.258279009,51.414,112,1,399.91,0.978136422974508,0.883228041480576,94.9083814939319,522.491974350336,0.434432532291691
"328",14.28,3.57,8.92942,126.3,90.11684,139.45052,0.400659501,51.414,112,1,401.51,1.14241084383631,1.02950455228262,112.906291553693,715.248633825792,0.47748188758794
"329",16.58,6.49,11.53397,169.6,90.8309,164.19358,0.483092016,51.414,112,1,401.97,1.35981796047731,1.23513489186318,124.683068614125,842.157015821568,0.526921082338936
"330",20.74,8.49,14.61338,92.8,89.82507,206.5764,0.616256687,51.414,112,1,401.43,1.663086753091,1.49386884012472,169.217912966282,1059.54060178944,0.576832900963042
"331",24.47,11.11,17.79235,56.9,88.23892,208.27015,0.548203102,51.414,112,1,399.26,2.0368611017959,1.7973042381248,239.556863671097,1068.22792954944,0.585471708376496
"332",21.48,9.52,15.50136,94.4,90.05843,159.23747,0.529319914,51.414,112,1,397.2,1.76088814651776,1.58582821880999,175.059927707765,816.736881808512,0.557157686407104
"333",20.76,8.06,14.41125,7.2,97.69807,108.50067,0.502317817,51.414,112,1,395.54,1.64150194303169,1.60371571735446,37.7862256772292,556.505318063232,0.529374407751175
"334",16.26,7.91,12.08303,97.4,99.427,58.67747,0.441551673,51.414,112,1,396.15,1.4100304483562,1.40195097388712,8.07947446908086,300.959654032512,0.462644184083047
"335",11.8,0.36,6.0777,10.6,98.21546,30.38308,0.294490503,51.414,112,1,397.4,0.939997668262817,0.9232230338736,16.7746343892174,155.836324320768,0.392488455885542
"336",8.44,1.22,4.82987,53.5,84.61165,23.21748,0.222144795,51.414,112,1,399.08,0.861864489758965,0.729237765549142,132.626724209824,119.083606507008,0.373794737531576
"337",8.06,0.11,4.08447,0,82.60816,28.70776,0.219872522,51.414,112,1,400.18,0.817974982404278,0.675714082224498,142.26090017978,147.243524944896,0.361448380190604
"338",6.76,-0.03,3.36659,15.2,82.48734,44.8405,0.182252396,51.414,112,1,400.55,0.777581963914992,0.641406678353237,136.175285561755,229.9891485888,0.383321952140664
"339",10.55,1.9,6.22585,27.3,74.98991,90.65543,0.282597059,51.414,112,1,401.73,0.949676412057135,0.712161486692875,237.51492536426,464.976196979328,0.431621682635726
"340",15.24,2.6,8.91963,20.8,71.77133,158.11031,0.320433218,51.414,112,1,403.38,1.14165507535979,0.819381031598224,322.274043761566,810.955622261376,0.474533846476972
"341",16.21,6.25,11.22665,52.4,71.72105,174.09481,0.592844955,51.414,112,1,404.16,1.33240447863397,0.955614482323312,376.789996310662,892.940915592576,0.52088649599162
"342",20.18,8.29,14.23257,17.3,68.9731,198.0743,0.600945616,51.414,112,0.955709579,402.97,1.62262630924647,1.11917566690288,503.450642343594,1015.93290918528,0.56296062576235
"343",22.42,10.39,16.407,72.5,71.96453,167.57858,0.599920516,51.414,112,0.849399087,401.46,1.86579211591773,1.34270852699725,523.08358892048,859.518848717568,0.576772255141651
"344",21.05,10.67,15.86168,111.3,79.31391,127.77614,0.430336821,51.414,112,0.997744109,399.1,1.80198917377883,1.42922807150068,372.761102278145,655.370159756544,0.539972516366617
"345",17.72,5.87,11.79788,79.3,81.84501,115.12971,0.465510717,51.414,112,1,397.83,1.38375340345743,1.13253311143508,251.220292022357,590.505993023616,0.492542801160384
"346",14.87,5.86,10.36518,55,87.4254,57.41969,0.42647974,51.414,112,1,398.49,1.25813115679145,1.09992619634955,158.204960441897,294.508438026624,0.469774151470128
"347",12.44,6.26,9.35037,65.7,85.04588,23.33396,0.262507541,51.414,112,1,400.34,1.1753266062507,0.999566855160039,175.759751090657,119.681038204416,0.464050285196749
"348",12.71,7.58,10.14524,62.2,80.35554,17.57845,0.222144795,51.414,112,1,402.06,1.23976212373379,0.996217549241759,243.544574492036,90.16074194112,0.423588460248333
"349",8.47,0.84,4.65511,103.6,85.04417,25.28838,0.224009879,51.414,112,1,402.67,0.851392335989232,0.724059545585653,127.332790403578,129.705355323648,0.377816580020481
"350",8.42,0.98,4.70319,59.4,77.77568,50.76505,0.221897955,51.414,112,1,404.24,0.85426218673081,0.664408224712757,189.853962018053,260.37645939648,0.38466328437748
"351",9.64,0.91,5.27645,88,79.3555,85.12642,0.255926069,51.414,112,1,405.06,0.889142653087852,0.70558359807113,183.559055016722,436.617630450432,0.410655110730032
"352",12.37,2.54,7.45382,41.5,74.12556,138.58524,0.32559463,51.414,112,1,407.62,1.03334105122329,0.76596984092915,267.371210294139,710.810569787904,0.471449842521889
"353",17.75,6.71,12.22826,50.2,74.68356,175.46593,0.529461349,51.414,112,1,407.9,1.42358130705826,1.06318119960564,360.40010745262,899.973458080128,0.534232402263101
"354",19.06,10.89,14.97042,157.1,83.31514,147.45306,0.574242353,51.414,112,1,407.01,1.70182264665154,1.41787592060944,283.946726042104,756.294058411776,0.57333783809556
"355",22.12,11.6,16.86155,28.4,76.58487,176.40697,0.536440202,51.414,112,1,404.58,1.92047871493342,1.47079612720943,449.682587723989,904.800098915712,0.590509273915452
"356",23.16,11.38,17.272,32.1,76.53984,161.34002,0.521971096,51.414,112,1,402.45,1.97106081331916,1.50864679281719,462.414020501977,827.520965044992,0.582080743400847
"357",20.93,10.55,15.74273,36.6,83.45003,92.93698,0.573882027,51.414,112,1,401.23,1.78832877092645,1.49236089583676,295.967875089697,476.678380094208,0.524162341767359
"358",14.94,4.8,9.87056,46,86.4128,65.54407,0.388040744,51.414,112,1,401.81,1.21715271954112,1.05177574523163,165.376974309491,336.178786015872,0.438240928952537
"359",10.05,1.35,5.69825,92.1,87.85725,33.09927,0.262214526,51.414,112,1,403.72,0.915603261059918,0.804423846077565,111.179414982353,169.767797553792,0.391212449063399
"360",9.35,0.86,5.10587,12.4,92.28587,20.01831,0.218067546,51.414,112,1,404.64,0.878634682023593,0.810855660427207,67.7790215963866,102.674904898176,0.364487678485495
"361",6.81,-1.46,2.6764,76.2,90.97902,26.00897,0.194663501,51.414,112,1,406.37,0.740417386774262,0.673624482396833,66.7929043774287,133.401297174912,0.372464713295629
"362",9.1,2.6,5.84829,46.1,87.79079,38.96306,0.20720878,51.414,112,1,406.66,0.925181637320923,0.812224268338973,112.95736898195,199.843467307776,0.426460618479762
"363",12.85,4.71,8.77979,39.1,79.71918,86.62054,0.259038124,51.414,112,1,407.55,1.13090762346756,0.901550283985824,229.357339481733,444.281046038784,0.446579754361061
"364",14.41,2.24,8.32747,3.5,71.95422,142.66091,0.331592897,51.414,112,1,409.23,1.09675156868128,0.789159036582376,307.592532098899,731.714883371136,0.479458173358062
"365",17.72,7.1,12.41047,88.1,78.76897,155.72507,0.598468459,51.414,112,1,409.92,1.44074429848872,1.13485944425329,305.88485423543,798.721607993472,0.548846633170885
"366",22.09,10.8,16.44455,49.7,74.9655,192.68864,0.607245748,51.414,112,1,409.09,1.87025744293777,1.40204784338552,468.209599552257,988.309591916544,0.585854828382314
"367",22.26,11.81,17.03739,94,76.59289,169.84501,0.538543731,51.414,112,1,407.34,1.94200753078225,1.48743969184377,454.567838938486,871.143480602496,0.578834470897089
"368",20.9,10,15.45016,76.4,81.65109,142.7359,0.545608788,51.414,112,1,405.3,1.75511505997294,1.43307057722206,322.04448275088,732.09951080064,0.5464198545396
"369",18.12,7.87,12.99813,72.5,86.45101,100.52089,0.491585482,51.414,112,1,403.56,1.49734251535223,1.29446772768141,202.874787670823,515.576630646144,0.5145723359292
"370",15.96,7.76,11.86063,30.3,85.57824,56.51931,0.390126106,51.414,112,1,403.83,1.38949870846655,1.1891085395284,200.390168938146,289.890344347776,0.458972219434334
"371",10.19,1.76,5.97515,39.3,87.14019,32.67876,0.260280492,51.414,112,1,405.35,0.933349017118774,0.813322106880432,120.026910238342,167.610980906496,0.386737772020735
"372",7.33,0.9,4.11127,94.2,88.48606,18.72238,0.222144795,51.414,112,1,407,0.819518129626096,0.725159303891825,94.3588257342709,96.028015650048,0.378288787970683
"373",8.66,2.05,5.3565,74.3,85.65071,22.87939,0.252842899,51.414,112,1,408.15,0.894111928593748,0.765813215035239,128.29871355851,117.349526127744,0.359745540768635
"374",6.16,-1.95,2.10457,38.2,80.35264,61.8384,0.239602291,51.414,112,1,408.52,0.710823277427404,0.571165269147443,139.658008279961,317.17222078464,0.366332780289539
"375",9.15,1.95,5.55237,80.6,83.80424,63.90866,0.24488623,51.414,112,1,409.58,0.90637436683757,0.759580149683037,146.794217154532,327.790687009536,0.443802011972986
"376",15.09,6.65,10.87252,87.3,81.37168,101.96014,0.353057911,51.414,112,1,410.44,1.30141867834509,1.0589862424032,242.432435941894,522.958615282944,0.511792651703052
"377",20.02,6.98,13.5001,56.4,76.12938,190.71661,0.533370625,51.414,112,1,411.44,1.54722397249364,1.17789201747078,369.331955022861,978.194952233856,0.559760947075691
"378",23.32,10.28,16.79743,2.8,73.68926,209.84365,0.578148499,51.414,112,0.966209679,411,1.91268041883558,1.40944004680484,503.24037203074,1076.29848909504,0.611036901559468
"379",28.03,12.28,20.15926,16.7,67.29636,203.55211,0.553835977,51.414,112,0.644425027,408.94,2.36104654749782,1.5888983843717,772.148163126114,1044.02886837466,0.595062972650874
"380",24.25,11.43,17.8424,31.1,76.40071,140.32197,0.401520089,51.414,112,0.475323208,407.17,2.04329034737869,1.56108833275879,482.202014619904,719.718344099712,0.492230770017216
"381",20.7,7.53,14.11942,39,78.63776,114.52202,0.448522023,51.414,112,0.500622975,405.71,1.61077192933133,1.26667496393494,344.096965396389,587.389120872192,0.439140536061338
"382",16.51,5.49,10.99729,76.2,85.22625,72.03792,0.40819032,51.414,112,0.737793086,406.18,1.31226280933255,1.11839238253878,193.870426793768,369.486064760832,0.444217713235678
"383",12.34,3.58,7.96088,73,90.1155,32.19317,0.303261476,51.414,112,0.99198694,408.22,1.06973876111629,0.964000433273752,105.73832784254,165.120365711232,0.429509431140358
"384",10.89,3.77,7.33273,73.7,89.98317,19.66858,0.227071018,51.414,112,1,409.27,1.02481202391636,0.922158345661101,102.653678255261,100.881122381568,0.396102985769714
"385",7.89,0.58,4.23527,34.9,85.50734,28.26157,0.227236952,51.414,112,1,411.03,0.826691546474921,0.706881951395568,119.809595079352,144.954994303872,0.390797498731615
"386",12.16,0.71,6.43475,49.7,87.26756,63.18067,0.22852063,51.414,112,1,411.96,0.963473181309117,0.840799536582843,122.673644726275,324.056790191232,0.430525285094571
"387",13.19,4.52,8.85494,60,78.79999,94.89702,0.248093386,51.414,112,1,412.18,1.13667218404114,0.895697567357204,240.974616683941,486.731522472192,0.455102672760029
"388",15.49,2.93,9.21202,22.5,76.38583,146.28243,0.369091419,51.414,112,1,413.61,1.16441761463204,0.889450059602884,274.967555029154,750.289839078528,0.479549783648737
"389",17.75,5.21,11.47895,46.8,76.84711,184.64884,0.498215311,51.414,112,1,414.9,1.35487397212044,1.04118149171677,313.692480403677,947.073058942464,0.530748217375033
"390",20.67,9.84,15.25692,115.9,80.34656,187.94809,0.641205584,51.414,112,1,414.15,1.73347538101314,1.39278783709095,340.687543922189,963.995075835264,0.58668825184131
"391",24.91,11.84,18.37394,48.9,75.25565,209.87761,0.547118469,51.414,112,1,411.96,2.11267420012153,1.58990670168376,522.767498437771,1076.47267161946,0.606819793205485
"392",24.34,11.44,17.8914,39.6,78.38831,178.02387,0.488110897,51.414,112,1,410.17,2.04960191817701,1.60664830538654,442.953612790469,913.093259213952,0.581237301735489
"393",21.22,8.68,14.95255,73.9,82.0419,126.33861,0.469547971,51.414,112,1,408.76,1.69986525759905,1.39460175477416,305.263502824895,647.996997085056,0.525910677170608
"394",15.46,6.15,10.80561,117,89.92288,59.10336,0.397756561,51.414,112,1,408.74,1.29563583824994,1.16507306006649,130.562778183452,303.144064966656,0.452128810925289
"395",10.36,2.32,6.3373,106.5,93.94533,29.72976,0.27927687,51.414,112,1,410.47,0.95701528956147,0.899071171928979,57.9441176324915,152.485413636096,0.406417984109914
"396",10.19,2.48,6.33573,116.3,90.71765,23.21159,0.226328588,51.414,112,1,411.97,0.956911560533107,0.868087680293962,88.8238802391448,119.053396404864,0.40996678305917
"397",10.09,3.67,6.87684,66.2,90.39727,25.71919,0.229650833,51.414,112,1,413.59,0.993254623741268,0.897875064010878,95.3795597303898,131.915001181824,0.418973661541566
"398",11.28,3.32,7.29847,126,81.83364,48.3753,0.217265606,51.414,112,1,414.32,1.02241018473245,0.836675469897291,185.734714835163,248.11931311488,0.421926448048079
"399",11.83,2.42,7.12619,50.7,77.50851,103.4431,0.262672948,51.414,112,1,414.72,1.01040726775045,0.783151618165082,227.255649585365,530.56479067776,0.456292111389695
"400",18.11,3.57,10.84338,38.2,71.92988,179.3054,0.385060457,51.414,112,1,416.42,1.29889740896144,0.93429534758907,364.602061372366,919.66629014784,0.505632178303038
"401",20.15,5.72,12.9345,13.9,66.56027,255.01951,0.553556999,51.414,112,0.970679951,417.28,1.49112145221587,0.992494464622801,498.626987593064,1308.0077157577,0.547963088854769
"402",21.81,10.26,16.03582,65.8,76.36374,205.18355,0.584798983,51.414,112,0.814399322,416.58,1.82215261950359,1.39146388876091,430.68873074268,1052.39660505408,0.579223723317018
"403",22.32,10.89,16.60402,42.5,75.8138,201.92035,0.576853596,51.414,112,0.667989291,414.59,1.88932560052355,1.43236953212973,456.956068393828,1035.65949039936,0.582430045344694
"404",25.59,13.45,19.52119,76.9,78.87286,165.85725,0.506662074,51.414,112,0.676941616,412.75,2.26949530323869,1.79001585323002,479.479450008662,850.6900617696,0.57012525432337
"405",21.31,8.46,14.88437,8.3,81.23853,131.27347,0.473235057,51.414,112,0.655339371,411.5,1.69241528956351,1.37489330273664,317.521986826871,673.308138794112,0.502254345445346
"406",15.2,7.08,11.14173,96.9,91.41777,58.04813,0.410635148,51.414,112,0.797191504,411.49,1.32491562610334,1.21120831976521,113.707306338128,297.731737957248,0.457492456381086
"407",13.08,4.58,8.83313,66.7,92.33297,33.27692,0.259742054,51.414,112,1,413.1,1.13499653896352,1.04797601382223,87.020525141295,170.678973215232,0.425290580809126
"408",8.99,2.18,5.58629,74.8,94.04634,18.96761,0.218067546,51.414,112,1,414.23,0.908512919915773,0.854423149607915,54.0897703078573,97.285812483456,0.379550024769292
"409",7.28,0.69,3.98781,38.4,93.40668,22.82794,0.215109678,51.414,112,1,415.49,0.81243056225195,0.758864415504879,53.5661467470703,117.085636525824,0.379299548801805
"410",9.09,1.73,5.4098,82.4,84.57842,46.61391,0.243666077,51.414,112,1,416.69,0.89743420334309,0.759035669727173,138.398533615917,239.085056439936,0.406725567021863
"411",11.71,2.43,7.07142,30.8,81.16422,90.31894,0.251603741,51.414,112,1,417.61,1.00661747565904,0.817013222502353,189.604253156691,463.250323079424,0.41779983923787
"412",13.26,0.09,6.67532,12,70.29921,172.20607,0.310732621,51.414,112,1,419.01,0.979580118520266,0.688637084636811,290.943033883455,883.253474451072,0.448972603576974
"413",15.59,5.47,10.53197,98.5,79.89544,170.22194,0.472875091,51.414,112,1,419.09,1.27222028640259,1.01644599559061,255.774290811981,873.076773268224,0.534428859821155
"414",22.21,11,16.60247,102,82.72626,196.92482,0.593115217,51.414,112,1,418.93,1.8891394472472,1.56281441089228,326.325036354918,1010.03716925107,0.596859110143851
"415",23.95,12.77,18.35911,75.3,84.60782,203.61828,0.542227113,51.414,112,1,416.9,2.11071077594785,1.78582637403456,324.88440191329,1044.36825758669,0.597635666064923
"416",21.6,11.51,16.55547,60.8,84.91945,149.96196,0.479517574,51.414,112,1,414.42,1.88350242506466,1.59945990010157,284.042524963088,769.162330953216,0.578648827811061
"417",21.97,10.36,16.16697,45.6,88.62949,115.57829,0.446791522,51.414,112,1,413.26,1.83746857160452,1.62853902392337,208.929547681149,592.806782093184,0.545757658184308
"418",16.95,7.33,12.13976,116.2,91.30309,63.91326,0.390126106,51.414,112,1,413.9,1.41531016473384,1.29222191348608,123.088251247754,327.814280637696,0.470217293752662
"419",11.62,2.43,7.0234,16.2,90.7924,31.59326,0.289886263,51.414,112,1,414.97,1.00330505347133,0.910924737367904,92.3803161034262,162.043397565696,0.420605376663721
"420",10.14,4.58,7.35648,76.7,92.20555,16.61875,0.222144795,51.414,112,1,416.67,1.02647996150734,0.946471494147632,80.0084673597089,85.23839304,0.399414969579953
"421",9.05,0.27,4.65873,19.6,91.14442,27.65755,0.234336288,51.414,112,1,418.12,0.851608114065094,0.776193276237568,75.4148378275257,141.85694576448,0.401501569304332
"422",11.31,3.23,7.26927,57.2,82.1811,52.83912,0.213990321,51.414,112,1,419.24,1.02036699752153,0.838548822600163,181.818174921363,271.014467300352,0.427797229105045
"423",13.25,2.32,7.78842,59.5,82.98167,102.98377,0.271427044,51.414,112,1,418.76,1.05723460360361,0.877310929888159,179.923673715455,528.208864324992,0.447091846346243
"424",15.39,3.18,9.28337,21,74.57933,160.64514,0.372267247,51.414,112,1,420.19,1.17003243571324,0.872602351337617,297.430084375626,823.956891058944,0.498313486357552
"425",19.14,8.21,13.67797,45.1,80.56651,184.86086,0.62295385,51.414,112,1,420.97,1.56524583914502,1.26106394551936,304.181893625664,948.160520038656,0.551685576402125
"426",21.98,9.12,15.55193,33.3,76.84167,226.03603,0.58863334,51.414,112,0.904313384,420.94,1.76660653085814,1.35748996064046,409.11657021768,1159.35000925709,0.593278623290314
"427",26.46,11.68,19.07324,6.1,69.16706,229.01197,0.569939348,51.414,112,0.508581864,418.85,2.20709236538758,1.52658090062305,680.511464764534,1174.61375312371,0.559384641733647
"428",27.15,12.31,19.72997,49.7,72.47022,193.75233,0.510269488,51.414,112,0.335317718,417.15,2.29910345450354,1.66616533150631,632.938122997225,993.765310685568,0.443987220187308
"429",20.4,9.27,14.83353,50.4,86.56092,113.90828,0.491437894,51.414,112,0.472362693,415.91,1.68687869861048,1.46017772080125,226.700977809221,584.241217970688,0.44652464244812
"430",18.34,7.6,12.9696,85.1,91.5021,78.78395,0.379052749,51.414,112,0.749528568,415.74,1.4945503440541,1.36754495036673,127.005393687373,404.08678723392,0.477640798340057
"431",13.62,6.45,10.0353,150.9,96.24611,30.94954,0.292414191,51.414,112,0.998958341,417.47,1.23066882699781,1.18447087296802,46.1979540297879,158.741725757184,0.424038602970972
"432",7.7,0.07,3.88673,54.7,99.46277,19.60959,0.232756745,51.414,112,1,419,0.806668101202492,0.802334438162402,4.33366304009009,100.578559745664,0.37545129812921
"433",8.98,1.45,5.21493,79.29,93.28447,30.56359,0.232763151,51.414,112,1,419.47,0.885340229982808,0.825884941236244,59.4552887465645,156.762169064064,0.389157863537209
"434",9.9,1.06,5.47863,0.55,83.21379,49.03471,0.259815137,51.414,112,1,420.31,0.90174058590828,0.750372517502486,151.368068405794,251.501459711616,0.402965334297321
"435",9.95,3.34,6.64327,6.35,82.62887,72.43061,0.183847638,51.414,112,1,420.99,0.977420663316159,0.807631649244647,169.789014071512,371.500191248256,0.427801831612916
"436",13.27,2.93,8.10468,86.09,77.85319,145.86138,0.286895471,51.414,112,1,423.36,1.08026427837239,0.841020201143384,239.244077229004,748.130252744448,0.47354914365121
"437",17.46,6.14,11.80253,46,76.18323,204.46401,0.498280808,51.414,112,1,424,1.38417843410901,1.05451184006767,329.666594041345,1048.7060487049,0.549365368485277
"438",24.02,10.31,17.16495,28.25,69.9435,247.59538,0.552574239,51.414,112,0.977466218,423.68,1.95775723708281,1.36932393311902,588.433303963796,1269.92898475085,0.584401596379439
"439",20.69,11.37,16.02998,87.25,76.0162,182.42866,0.51900226,51.414,112,0.936254701,421.83,1.8214732226887,1.38461472790549,436.858494783213,935.685645601536,0.57539612931693
"440",21.43,10.82,16.12418,74.5,81.27487,165.6464,0.469959689,51.414,112,1,419.68,1.83245912004753,1.48932876762177,343.130352425755,849.60860166144,0.579525204550466
"441",22.77,10.84,16.80183,70.53,82.95186,130.06299,0.461262402,51.414,112,1,418.5,1.91321466048717,1.5870471466668,326.167513820378,667.099526834304,0.551552552608615
"442",17,7.33,12.16939,98.99,88.97038,73.01007,0.433023683,51.414,112,1,418.82,1.41807464956086,1.26166640439796,156.408245162894,374.472270329472,0.470417974363806
"443",11.09,2.92,7.00665,100.01,89.5764,35.59861,0.269387818,51.414,112,1,420.46,1.00215189807504,0.897691592827289,104.46030524775,182.587036381056,0.415747736344974
"444",9.57,3.85,6.71071,66.88,88.46638,17.79659,0.222144795,51.414,112,1,421.86,0.981969496960813,0.868712866665442,113.256630295372,91.279592820864,0.411983119941427
